ano,nome_regiao,sigla_uf,nome_uf,nome_municipio,va_agropecuaria,va_industria,va_servicos,va_varios,va_total,impostos,pib,pib_per_capita
2020,Nordeste,BA,Bahia,Camamu,71719,18109,131203,140850,361881,30084,391965,11078
2020,Nordeste,BA,Bahia,Campo Alegre de Lourdes,36537,21490,85095,116004,259126,14642,273768,9499
2020,Nordeste,BA,Bahia,Campo Formoso,76813,588923,289377,278751,1233864,83401,1317266,18427
2020,Nordeste,BA,Bahia,Canápolis,10898,4914,18582,39299,73692,2513,76205,7854
2020,Nordeste,BA,Bahia,Canarana,42872,12210,66639,93103,214825,11849,226674,8611
2020,Nordeste,BA,Bahia,Canavieiras,88550,18416,117025,125262,349253,17224,366477,11858
2020,Nordeste,BA,Bahia,Candeal,10508,2927,15447,34143,63025,1674,64698,7908
2020,Nordeste,BA,Bahia,Candeias,15198,1541651,2001421,444266,4002536,924100,4926636,56331
2020,Nordeste,BA,Bahia,Candiba,21962,6710,41838,54270,124780,6323,131104,9125
2020,Nordeste,BA,Bahia,Cândido Sales,10030,10322,86802,103444,210597,14816,225413,8997
2020,Nordeste,BA,Bahia,Cansanção,34309,12874,99680,149191,296054,13723,309777,8881
2020,Nordeste,BA,Bahia,Canudos,28797,6610,40755,60504,136666,6357,143024,8537
2020,Nordeste,BA,Bahia,Capela do Alto Alegre,21533,14155,34039,50217,119944,6789,126733,10910
2020,Nordeste,BA,Bahia,Capim Grosso,11717,26953,276292,120231,435194,62507,497701,16127
2020,Nordeste,BA,Bahia,Caraíbas,11698,4723,23014,37788,77223,4449,81672,9280
2020,Nordeste,BA,Bahia,Caravelas,124948,16039,125209,97766,363962,21061,385023,17427
2020,Nordeste,BA,Bahia,Cardeal da Silva,6160,19660,25720,43560,95100,4908,100009,10701
2020,Nordeste,BA,Bahia,Carinhanha,54583,8881,80338,103982,247784,11701,259484,8926
2020,Nordeste,BA,Bahia,Casa Nova,146900,98366,227217,287638,760120,54654,814775,11231
2020,Nordeste,BA,Bahia,Castro Alves,17994,38541,111069,100631,268235,21719,289955,11017
2020,Nordeste,BA,Bahia,Catolândia,6958,2641,31892,16359,57849,8748,66597,18504
2020,Nordeste,BA,Bahia,Catu,8399,79237,261884,197076,546596,58255,604851,11003
2020,Nordeste,BA,Bahia,Caturama,9991,3347,16853,37943,68134,2243,70377,7554
2020,Nordeste,BA,Bahia,Central,6849,8744,54431,68466,138491,10663,149154,8632
2020,Nordeste,BA,Bahia,Chorrochó,8351,5401,25628,53052,92433,3386,95819,8555
2020,Nordeste,BA,Bahia,Cícero Dantas,40420,14946,133216,129721,318303,19668,337971,10375
2020,Nordeste,BA,Bahia,Cipó,5152,6803,55615,72730,140300,8207,148506,8558
2020,Nordeste,BA,Bahia,Coaraci,16228,9835,68668,79959,174689,7596,182285,11015
2020,Nordeste,BA,Bahia,Cocos,176558,27053,74316,78630,356557,23823,380380,20225
2020,Nordeste,BA,Bahia,Conceição da Feira,30443,74156,90150,91724,286473,28832,315305,13852
2020,Nordeste,BA,Bahia,Conceição do Almeida,17639,16986,67899,68400,170924,12216,183140,10669
2020,Nordeste,BA,Bahia,Conceição do Coité,35034,110274,327514,222580,695402,65969,761371,11362
2020,Nordeste,BA,Bahia,Conceição do Jacuípe,41518,1020434,438541,140762,1641256,700134,2341389,70106
2020,Nordeste,BA,Bahia,Conde,37419,20702,75600,115916,249637,13310,262948,10100
2020,Nordeste,BA,Bahia,Condeúba,11125,9395,62211,73672,156403,9097,165500,9634
2020,Nordeste,BA,Bahia,Contendas do Sincorá,7138,2083,12666,19866,41753,2009,43762,10819
2020,Nordeste,BA,Bahia,Coração de Maria,17437,17621,64559,93632,193248,11201,204450,9089
2020,Nordeste,BA,Bahia,Cordeiros,5112,3516,19388,35150,63166,2752,65918,7628
2020,Nordeste,BA,Bahia,Coribe,42161,5518,42464,55240,145382,8542,153925,10879
2020,Nordeste,BA,Bahia,Coronel João Sá,35226,6292,43677,82925,168120,5361,173481,11038
2020,Nordeste,BA,Bahia,Correntina,1394606,91094,570794,176951,2233445,165116,2398561,74510
2020,Nordeste,BA,Bahia,Cotegipe,46227,5574,32283,62095,146179,4795,150973,10965
2020,Nordeste,BA,Bahia,Cravolândia,4238,2298,11538,24222,42296,1884,44180,8256
2020,Nordeste,BA,Bahia,Crisópolis,27464,7529,51626,88302,174921,7052,181973,8599
2020,Nordeste,BA,Bahia,Cristópolis,21514,4983,44311,58693,129501,8745,138247,9912
2020,Nordeste,BA,Bahia,Cruz das Almas,15776,89122,502483,233577,840958,104696,945654,14871
2020,Nordeste,BA,Bahia,Curaçá,56807,19388,91599,140826,308620,21618,330238,9466
2020,Nordeste,BA,Bahia,Dário Meira,21631,3899,28076,57960,111567,3309,114876,10915
2020,Nordeste,BA,Bahia,Dias d'Ávila,3042,1506060,703026,302268,2514395,342410,2856806,34657
2020,Nordeste,BA,Bahia,Dom Basílio,25693,5190,40022,51136,122040,8069,130109,10630
2020,Nordeste,BA,Bahia,Dom Macedo Costa,5564,2393,11872,19529,39359,1336,40694,10011
2020,Nordeste,BA,Bahia,Elísio Medrado,12461,3104,18770,33070,67404,2939,70343,8657
2020,Nordeste,BA,Bahia,Encruzilhada,62825,8183,60294,77906,209208,11136,220344,13398
2020,Nordeste,BA,Bahia,Entre Rios,77403,85212,205326,172173,540113,40601,580715,13859
2020,Nordeste,BA,Bahia,Esplanada,75623,129647,183265,161311,549847,37648,587495,15634
2020,Nordeste,BA,Bahia,Euclides da Cunha,194782,41505,285031,220293,741611,48848,790459,12989
2020,Nordeste,BA,Bahia,Eunápolis,124984,816191,1214078,487296,2642549,360657,3003207,26253
2020,Nordeste,BA,Bahia,Fátima,147608,11072,51962,75633,286275,6658,292933,16415
2020,Nordeste,BA,Bahia,Feira da Mata,12856,1722,13860,25551,53989,2150,56139,9917
2020,Nordeste,BA,Bahia,Feira de Santana,65592,2849851,7787014,1994443,12696900,2460824,15157724,24463
2020,Nordeste,BA,Bahia,Filadélfia,9099,7857,43817,63543,124316,6150,130466,7982
2020,Nordeste,BA,Bahia,Firmino Alves,15194,3313,14673,27876,61056,1881,62937,11181
2020,Nordeste,BA,Bahia,Floresta Azul,15450,4566,27125,45367,92508,3949,96458,9121
2020,Nordeste,BA,Bahia,Formosa do Rio Preto,2852057,107716,599610,135798,3695180,108358,3803538,147099
2020,Nordeste,BA,Bahia,Gandu,58033,20309,169870,121854,370066,33003,403069,12366
2020,Nordeste,BA,Bahia,Gavião,9298,1832,11079,23030,45239,1382,46622,10500
2020,Nordeste,BA,Bahia,Gentio do Ouro,4888,34231,20991,48948,109058,9986,119043,10573
2020,Nordeste,BA,Bahia,Glória,111244,12442,33744,62137,219568,7992,227560,14938
2020,Nordeste,BA,Bahia,Gongogi,16330,2624,15019,33032,67005,1699,68705,9836
2020,Nordeste,BA,Bahia,Governador Mangabeira,19099,10337,70845,83074,183355,12837,196192,9450
2020,Nordeste,BA,Bahia,Guajeru,13084,3337,15850,28846,61118,2172,63290,9523
2020,Nordeste,BA,Bahia,Guanambi,45633,163518,780071,325968,1315190,167777,1482967,17461
2020,Nordeste,BA,Bahia,Guaratinga,88967,8309,42263,92403,231942,5131,237073,11453
2020,Nordeste,BA,Bahia,Heliópolis,33933,5803,32736,53236,125708,5154,130862,10076
2020,Nordeste,BA,Bahia,Iaçu,25525,13536,75453,103630,218144,9987,228131,9458
2020,Nordeste,BA,Bahia,Ibiassucê,8186,6183,33552,38083,86004,5875,91879,10174
2020,Nordeste,BA,Bahia,Ibicaraí,15730,8281,83015,93678,200705,8889,209594,9804
2020,Nordeste,BA,Bahia,Ibicoara,305419,21643,92708,79468,499238,17455,516693,26114
2020,Nordeste,BA,Bahia,Ibicuí,60253,5997,37707,61172,165129,7619,172748,10644
2020,Nordeste,BA,Bahia,Ibipeba,39610,9822,38238,63359,151030,8826,159856,8726
2020,Nordeste,BA,Bahia,Ibipitanga,6352,4662,35385,57230,103629,5375,109004,7293
2020,Nordeste,BA,Bahia,Ibiquera,5469,1336,8024,18429,33257,1120,34377,8496
2020,Nordeste,BA,Bahia,Ibirapitanga,86904,9101,48421,95144,239569,6459,246028,10512
2020,Nordeste,BA,Bahia,Ibirapuã,63888,147383,83855,39270,334396,45614,380010,43730
2020,Nordeste,BA,Bahia,Ibirataia,33534,11774,62562,72268,180139,9904,190043,12770
2020,Nordeste,BA,Bahia,Ibitiara,9975,3839,32670,58178,104663,4904,109567,6680
2020,Nordeste,BA,Bahia,Ibititá,29012,9460,34539,63803,136814,6543,143358,8393
2020,Nordeste,BA,Bahia,Ibotirama,20451,54010,172492,102929,349881,35708,385589,14280
2020,Nordeste,BA,Bahia,Ichu,4340,3294,13630,28367,49631,2131,51762,8322
2020,Nordeste,BA,Bahia,Igaporã,12137,58086,41722,63087,175032,13379,188410,12039
2020,Nordeste,BA,Bahia,Igrapiúna,52744,18575,33491,62152,166963,7844,174807,13353
2020,Nordeste,BA,Bahia,Iguaí,38004,9173,72459,101211,220847,10087,230934,8565
2020,Nordeste,BA,Bahia,Ilhéus,147223,1072046,1796421,664550,3680238,852172,4532410,28341
2020,Nordeste,BA,Bahia,Inhambupe,235785,25050,129205,159204,549244,20502,569746,14126
2020,Nordeste,BA,Bahia,Ipecaetá,7566,4168,23033,60495,95262,3068,98330,6850
2020,Nordeste,BA,Bahia,Ipiaú,27337,39057,236170,166398,468962,36725,505687,11012
2020,Nordeste,BA,Bahia,Ipirá,58133,57729,217765,208877,542504,39143,581648,9786
2020,Nordeste,BA,Bahia,Ipupiara,4310,9722,40711,34502,89244,7111,96355,9722
2020,Nordeste,BA,Bahia,Irajuba,4538,2654,28714,29750,65656,7761,73418,10086
2020,Nordeste,BA,Bahia,Iramaia,13039,3246,30034,40233,86553,5375,91927,11215
2020,Nordeste,BA,Bahia,Iraquara,34215,229752,152367,96179,512513,64976,577489,22666
2020,Nordeste,BA,Bahia,Irará,15572,12285,105492,126594,259944,19195,279139,9568
2020,Nordeste,BA,Bahia,Irecê,34845,92857,840785,266934,1235422,173702,1409124,19165
2020,Nordeste,BA,Bahia,Itabela,71641,31284,155865,133212,392002,33329,425331,13833
2020,Nordeste,BA,Bahia,Itaberaba,44292,79234,435799,246380,805705,93922,899627,13916
2020,Nordeste,BA,Bahia,Itabuna,28959,568940,2127023,860990,3585912,450304,4036216,18889
2020,Nordeste,BA,Bahia,Itacaré,44124,17010,134506,121530,317170,14763,331932,11572
2020,Nordeste,BA,Bahia,Itaeté,13853,4505,29366,60194,107917,4303,112220,6966
2020,Nordeste,BA,Bahia,Itagi,16151,5297,31013,55130,107591,4120,111711,9125
2020,Nordeste,BA,Bahia,Itagibá,43898,429726,146406,69795,689825,20446,710272,49147
2020,Nordeste,BA,Bahia,Itagimirim,33059,5892,31439,37067,107458,6774,114231,16737
2020,Nordeste,BA,Bahia,Itaguaçu da Bahia,15130,30574,24601,59583,129888,4974,134861,9274
2020,Nordeste,BA,Bahia,Itaju do Colônia,27573,3525,15350,32538,78986,2180,81166,12305
2020,Nordeste,BA,Bahia,Itajuípe,30188,32148,66588,83123,212047,16716,228763,11215
2020,Nordeste,BA,Bahia,Itamaraju,179704,83067,337089,244915,844775,65362,910137,14121
2020,Nordeste,BA,Bahia,Itamari,26824,3361,20468,38033,88686,3396,92082,11506
2020,Nordeste,BA,Bahia,Itambé,58119,21194,75019,106299,260632,9931,270563,11891
2020,Nordeste,BA,Bahia,Itanagra,4198,6674,16981,37138,64991,3192,68184,10594
2020,Nordeste,BA,Bahia,Itanhém,86586,13233,71501,78788,250107,11268,261375,13532
2020,Nordeste,BA,Bahia,Itaparica,8228,14608,107431,101090,231357,14853,246209,11022
2020,Nordeste,BA,Bahia,Itapé,25088,5031,26865,42659,99643,3887,103530,12143
2020,Nordeste,BA,Bahia,Itapebi,33932,238393,27192,49990,349508,3725,353233,34580
2020,Nordeste,BA,Bahia,Itapetinga,58689,324086,488047,282638,1153460,125777,1279237,16658
2020,Nordeste,BA,Bahia,Itapicuru,151928,22705,85470,144498,404600,12765,417365,11631
2020,Nordeste,BA,Bahia,Itapitanga,15717,3184,18143,45987,83031,1833,84864,8241
2020,Nordeste,BA,Bahia,Itaquara,27041,3336,20445,33864,84686,3054,87740,10512
2020,Nordeste,BA,Bahia,Itarantim,89424,46899,65320,83851,285494,14778,300271,15132
2020,Nordeste,BA,Bahia,Itatim,4468,21228,199330,59810,284835,60876,345711,23778
2020,Nordeste,BA,Bahia,Itiruçu,15970,5243,37524,46176,104913,6280,111193,8876
2020,Nordeste,BA,Bahia,Itiúba,53451,11353,96324,152818,313947,12453,326400,9038
2020,Nordeste,BA,Bahia,Itororó,21162,22723,72481,94056,210422,11403,221825,10880
2020,Nordeste,BA,Bahia,Ituaçu,43980,10910,49474,75129,179494,6966,186460,9798
2020,Nordeste,BA,Bahia,Ituberá,53416,18982,113094,110591,296082,21828,317910,11062
2020,Nordeste,BA,Bahia,Iuiu,32950,4635,28831,47514,113931,5684,119615,10858
2020,Nordeste,BA,Bahia,Jaborandi,678517,58294,121439,44342,902592,35860,938452,113381
2020,Nordeste,BA,Bahia,Jacaraci,11800,4364,33691,55704,105560,6676,112236,7558
2020,Nordeste,BA,Bahia,Jacobina,29874,529859,678634,308370,1546736,132996,1679732,20831
2020,Nordeste,BA,Bahia,Jaguaquara,52837,31553,266559,202652,553601,54355,607955,11120
2020,Nordeste,BA,Bahia,Jaguarari,8060,332895,209828,139340,690123,39511,729634,21621
2020,Nordeste,BA,Bahia,Jaguaripe,61332,7675,36691,83305,189003,10710,199713,10522
2020,Nordeste,BA,Bahia,Jandaíra,66540,8280,23582,44083,142485,3567,146052,13617
2020,Nordeste,BA,Bahia,Jequié,52269,347296,1275205,619688,2294459,275205,2569664,16459
2020,Nordeste,BA,Bahia,Jeremoabo,84470,25790,129979,161521,401759,19953,421713,10374
2020,Nordeste,BA,Bahia,Jiquiriçá,23570,5225,35955,56159,120908,6916,127823,8781
2020,Nordeste,BA,Bahia,Jitaúna,37828,6556,45516,61221,151120,7443,158563,14671
2020,Nordeste,BA,Bahia,João Dourado,41118,16655,88460,97022,243254,19469,262723,10343
2020,Nordeste,BA,Bahia,Juazeiro,336024,407728,2165927,935111,3844790,547308,4392098,20132
2020,Nordeste,BA,Bahia,Jucuruçu,49561,2682,17561,36124,105928,2674,108602,12083
2020,Nordeste,BA,Bahia,Jussara,11073,5517,31154,60609,108353,4086,112439,7367
2020,Nordeste,BA,Bahia,Jussari,15104,1821,14406,30571,61902,1733,63634,11032
2020,Nordeste,BA,Bahia,Jussiape,9827,3193,18548,29599,61168,2633,63800,10676
2020,Nordeste,BA,Bahia,Lafaiete Coutinho,11492,1978,11263,23664,48398,1503,49900,13512
2020,Nordeste,BA,Bahia,Lagoa Real,12581,5110,25419,59038,102148,4503,106650,6763
2020,Nordeste,BA,Bahia,Laje,50883,10341,78587,101643,241454,18020,259475,10797
2020,Nordeste,BA,Bahia,Lajedão,45190,2846,14685,20047,82768,2400,85168,21426
2020,Nordeste,BA,Bahia,Lajedinho,5081,2023,25055,19555,51714,6634,58348,15526
2020,Nordeste,BA,Bahia,Lajedo do Tabocal,10258,3805,20161,35190,69414,3490,72904,8500
2020,Nordeste,BA,Bahia,Lamarão,9426,3031,13858,37503,63818,1676,65494,7996
2020,Nordeste,BA,Bahia,Lapão,40092,29471,79999,103628,253189,20359,273548,10030
2020,Nordeste,BA,Bahia,Lauro de Freitas,2421,1145260,3425097,921255,5494034,956944,6450978,31993
2020,Nordeste,BA,Bahia,Lençóis,11060,8434,51999,50818,122311,7498,129809,11289
2020,Nordeste,BA,Bahia,Licínio de Almeida,12573,4884,51767,48023,117247,9431,126678,10238
2020,Nordeste,BA,Bahia,Livramento de Nossa Senhora,101252,28312,213575,173189,516328,33290,549618,11932
2020,Nordeste,BA,Bahia,Luís Eduardo Magalhães,1293290,1090909,3028690,431267,5844155,1184845,7029000,77960
2020,Nordeste,BA,Bahia,Macajuba,8946,5011,23890,49266,87113,3104,90217,7961
2020,Nordeste,BA,Bahia,Macarani,62397,6135,49603,81757,199893,6379,206272,10909
2020,Nordeste,BA,Bahia,Macaúbas,26603,22800,151433,188606,389442,20566,410008,8174
2020,Nordeste,BA,Bahia,Macururé,4923,1994,15369,33833,56118,2662,58781,7549
2020,Nordeste,BA,Bahia,Madre de Deus,2850,51703,301108,163218,518879,41467,560346,26145
2020,Nordeste,BA,Bahia,Maetinga,3446,2515,17650,21838,45449,2673,48122,17410
2020,Nordeste,BA,Bahia,Maiquinique,27829,19182,30126,46085,123222,6009,129232,12662
2020,Nordeste,BA,Bahia,Mairi,18207,5421,48447,68656,140730,6276,147006,7903
2020,Nordeste,BA,Bahia,Malhada,59025,8010,32227,67353,166615,6860,173474,10289
2020,Nordeste,BA,Bahia,Malhada de Pedras,10119,3279,21250,35060,69708,3184,72892,8720
2020,Nordeste,BA,Bahia,Manoel Vitorino,25215,4665,33562,58298,121741,5240,126980,9703
2020,Nordeste,BA,Bahia,Mansidão,10542,3310,20920,51206,85978,3374,89353,6506
2020,Nordeste,BA,Bahia,Maracás,48003,202022,159925,92455,502406,29756,532161,26095
2020,Nordeste,BA,Bahia,Maragogipe,76207,14374,87576,167541,345698,11091,356789,7965
2020,Nordeste,BA,Bahia,Maraú,46689,12785,98830,93941,252245,8852,261097,12664
2020,Nordeste,BA,Bahia,Marcionílio Souza,14811,3579,21807,46103,86300,3959,90259,8695
2020,Nordeste,BA,Bahia,Mascote,25162,6033,44455,64964,140614,8792,149407,10892
2020,Nordeste,BA,Bahia,Mata de São João,11510,149200,501770,252004,914484,127302,1041786,22106
2020,Nordeste,BA,Bahia,Matina,13320,2841,19709,47187,83057,3080,86137,7013
2020,Nordeste,BA,Bahia,Medeiros Neto,80220,66632,120570,92284,359707,30738,390444,17188
2020,Nordeste,BA,Bahia,Miguel Calmon,24717,15267,94690,99225,233899,12378,246277,9511
2020,Nordeste,BA,Bahia,Milagres,1974,5197,55170,47503,109844,12128,121972,11197
2020,Nordeste,BA,Bahia,Mirangaba,17731,6074,30294,74066,128164,4695,132859,7192
2020,Nordeste,BA,Bahia,Mirante,9663,2804,18085,35191,65743,2534,68276,8083
2020,Nordeste,BA,Bahia,Monte Santo,61407,16656,139277,211610,428950,21372,450323,9138
2020,Nordeste,BA,Bahia,Morpará,13327,3091,18732,34856,70007,2473,72479,8530
2020,Nordeste,BA,Bahia,Morro do Chapéu,38701,137693,119056,135001,430451,23566,454017,12811
2020,Nordeste,BA,Bahia,Mortugaba,9173,6203,36162,44159,95697,5864,101560,8427
2020,Nordeste,BA,Bahia,Mucugê,417614,25062,81245,46184,570105,15967,586072,65932
2020,Nordeste,BA,Bahia,Mucuri,69265,1287252,434589,214665,2005772,193564,2199335,52054
2020,Nordeste,BA,Bahia,Mulungu do Morro,16187,5401,26912,50752,99252,12834,112086,10502
2020,Nordeste,BA,Bahia,Mundo Novo,27424,6939,51577,91861,177801,5287,183088,6789
2020,Nordeste,BA,Bahia,Muniz Ferreira,6636,3462,17238,30359,57695,2457,60151,8082
2020,Nordeste,BA,Bahia,Muquém do São Francisco,35700,32054,38710,47566,154031,13900,167931,14709
2020,Nordeste,BA,Bahia,Muritiba,12421,27416,104815,112938,257591,15072,272663,9271
2020,Nordeste,BA,Bahia,Mutuípe,45890,15571,198412,84509,344382,17516,361898,16242
2020,Nordeste,BA,Bahia,Nazaré,14616,16039,127339,115799,273794,16573,290366,10155
2020,Nordeste,BA,Bahia,Nilo Peçanha,47467,7290,34530,64834,154121,4809,158931,11289
2020,Nordeste,BA,Bahia,Nordestina,8180,28634,37328,59762,133904,6458,140362,10663
2020,Nordeste,BA,Bahia,Nova Canaã,39110,5095,45670,68362,158237,3901,162138,9843
2020,Nordeste,BA,Bahia,Nova Fátima,10602,5298,33004,35306,84210,6508,90718,11599
2020,Nordeste,BA,Bahia,Nova Ibiá,38501,3024,16893,32887,91305,1685,92990,14188
2020,Nordeste,BA,Bahia,Nova Itarana,5082,3267,16069,34498,58917,3030,61946,7482
2020,Nordeste,BA,Bahia,Nova Redenção,7934,2968,17055,35826,63783,2149,65931,7227
2020,Nordeste,BA,Bahia,Nova Soure,35756,17196,71299,112393,236644,10998,247642,9173
2020,Nordeste,BA,Bahia,Nova Viçosa,45531,48855,216999,161127,472511,46385,518897,11852
2020,Nordeste,BA,Bahia,Novo Horizonte,11641,5972,25680,47863,91155,4529,95684,7641
2020,Nordeste,BA,Bahia,Novo Triunfo,10489,4140,20432,58374,93434,2614,96048,6220
2020,Nordeste,BA,Bahia,Olindina,11144,14525,72872,108813,207355,13529,220884,7804
2020,Nordeste,BA,Bahia,Oliveira dos Brejinhos,13146,65417,77598,82530,238691,15853,254544,11671
2020,Nordeste,BA,Bahia,Ouriçangas,4508,6287,15694,36884,63372,2350,65723,7669
2020,Nordeste,BA,Bahia,Ourolândia,8793,78798,63611,76194,227397,18603,246000,14048
2020,Nordeste,BA,Bahia,Palmas de Monte Alto,44974,14348,52763,84503,196587,11327,207915,9539
2020,Nordeste,BA,Bahia,Palmeiras,6923,13009,33289,37517,90738,4534,95272,10503
2020,Nordeste,BA,Bahia,Paramirim,14198,19551,93373,89560,216682,14202,230883,10642
2020,Nordeste,BA,Bahia,Paratinga,27550,8224,81534,119309,236617,16419,253036,7873
2020,Nordeste,BA,Bahia,Paripiranga,159813,15075,137113,108015,420016,17230,437246,15047
2020,Nordeste,BA,Bahia,Pau Brasil,24850,4864,22186,39227,91128,3225,94353,9741
2020,Nordeste,BA,Bahia,Paulo Afonso,37439,2665251,862097,504672,4069459,165518,4234977,35733
2020,Nordeste,BA,Bahia,Pé de Serra,21077,7577,29839,56973,115466,3717,119183,8792
2020,Nordeste,BA,Bahia,Pedrão,4744,2056,11164,29625,47589,1441,49030,6631
2020,Nordeste,BA,Bahia,Pedro Alexandre,52448,3902,24706,57159,138215,3013,141229,8466
2020,Nordeste,BA,Bahia,Piatã,16741,13829,53983,67287,151840,6935,158775,9349
2020,Nordeste,BA,Bahia,Pilão Arcado,41874,7734,74771,148407,272786,10935,283721,8066
2020,Nordeste,BA,Bahia,Pindaí,16138,89967,45353,61364,212823,23560,236383,14515
2020,Nordeste,BA,Bahia,Pindobaçu,8218,6159,48822,88450,151650,5721,157371,7830
2020,Nordeste,BA,Bahia,Pintadas,17169,6170,25906,42687,91931,4644,96575,9291
2020,Nordeste,BA,Bahia,Piraí do Norte,29172,3257,17509,41876,91813,2022,93836,9350
2020,Nordeste,BA,Bahia,Piripá,5282,3403,24313,41294,74292,3191,77483,7397
2020,Nordeste,BA,Bahia,Piritiba,18707,7058,55123,80403,161291,9064,170355,6824
2020,Nordeste,BA,Bahia,Planaltino,11714,2870,19198,36860,70642,3145,73786,7875
2020,Nordeste,BA,Bahia,Planalto,38686,13850,91083,100500,244120,17742,261862,9909
2020,Nordeste,BA,Bahia,Poções,26648,25437,242877,165996,460959,45929,506888,10813
2020,Nordeste,BA,Bahia,Pojuca,7496,592556,279647,187475,1067173,106398,1173572,29360
2020,Nordeste,BA,Bahia,Ponto Novo,10347,7603,37553,62524,118027,6359,124387,8394
2020,Nordeste,BA,Bahia,Porto Seguro,142736,198371,1688525,693482,2723114,238893,2962007,19660
2020,Nordeste,BA,Bahia,Potiraguá,27997,7277,25208,37748,98230,3609,101838,14725
2020,Nordeste,BA,Bahia,Prado,148433,35577,157383,123827,465219,23419,488638,17331
2020,Nordeste,BA,Bahia,Presidente Dutra,11602,7430,39930,55748,114710,4686,119396,7876
2020,Nordeste,BA,Bahia,Presidente Jânio Quadros,10249,3568,27373,51463,92653,3692,96345,7911
2020,Nordeste,BA,Bahia,Presidente Tancredo Neves,66226,16170,83943,117526,283866,16415,300281,10723
2020,Nordeste,BA,Bahia,Queimadas,27879,12787,84422,110197,235285,12669,247955,9749
2020,Nordeste,BA,Bahia,Quijingue,19636,8440,61140,111989,201205,9438,210643,7625
2020,Nordeste,BA,Bahia,Quixabeira,5599,3768,20608,36175,66151,2696,68848,7687
2020,Nordeste,BA,Bahia,Rafael Jambeiro,13590,10538,174557,92687,291372,47454,338826,14970
